,TONDUR,EngSpDist_K1,EngSpDist_K2,EngSpDist_K3,EngSpDist_K4,EngSpDist_K5,EngSpDist_K6,EngSpDist_K7,EngSpDist_K8,AmbTempDist_K8,AmbTempDist_K9,MILEAGE,LABEL
5034,1565001.3,798827.1,584421.3,89697.3,11343.5,2151.8,1143.6,650.6,399.5,168,359,10839,0
5035,926697.2,426249.9,274686.8,66789.3,12430.3,3108.6,1655.5,1002.9,685.7,464,90,5909,0
5036,519383.8,252389.6,129779.7,41013.4,10185.9,675.1,196.4,72.6,34.5,75,293,3489,0
5037,1221884.9,695471.8,362846.9,28124.0,1824.6,192.9,81.8,47.2,33.2,282,147,4392,0
5038,1234540.1,551778.9,373809.8,127941.1,10489.6,870.3,273.9,156.2,81.4,432,262,10119,0
5039,764821.2,198563.1,231694.4,96030.1,23470.2,6134.2,1701.6,760.4,443.2,242,30,7629,0
5040,883902.0,325951.3,271793.1,170618.0,42074.2,1191.4,185.9,88.2,29.5,209,294,11512,0
5041,673939.2,273075.7,163296.4,113838.8,11424.8,424.7,149.0,81.0,51.1,219,148,6880,0
5042,278207.5,119227.0,74157.3,14364.0,1819.9,355.2,163.6,81.1,22.4,186,39,1575,0
5043,672353.9,326993.5,175279.7,30258.7,5065.0,543.4,179.7,63.9,21.3,189,23,3313,0
5044,1654245.7,754857.2,660409.2,99727.0,11775.5,1966.4,832.7,390.2,196.5,266,443,12974,0
5045,874260.6,418348.7,353632.0,38392.4,2029.4,199.8,86.1,38.8,20.8,321,327,6203,0
5046,655640.4,289208.5,176924.5,97075.1,9650.5,2121.1,1052.2,619.5,370.9,232,233,6462,0
5047,232582.7,81991.0,68110.2,10187.3,2260.0,506.5,263.4,210.2,28.1,75,0,1318,0
5048,1260014.0,162618.8,380086.9,380895.8,212848.6,25592.9,1689.7,718.6,297.7,103,8,30777,0
5049,560017.0,120231.6,154423.7,124438.0,60016.6,4735.6,1435.7,673.7,242.4,108,26,9562,0
5050,844107.8,243487.1,312979.2,157685.4,32854.0,5225.3,1930.6,1028.9,518.4,145,7,10565,0
5051,263170.4,102430.2,59798.9,13419.9,4034.8,1016.8,405.0,189.0,71.5,77,0,1513,0
5052,547942.2,183751.1,205821.1,53093.9,13004.4,2130.7,401.6,67.0,18.6,207,3,5489,0
5053,1083809.3,482734.4,399319.1,77629.7,8443.3,542.2,185.1,73.0,25.4,100,514,8115,0
5054,449505.0,165484.2,140017.2,43251.0,3885.3,659.9,341.0,205.7,150.7,100,227,3728,0
5055,661204.5,212565.8,193538.1,80003.1,27984.4,8827.3,1813.3,1020.0,563.5,198,17,6817,0
5056,422153.0,106385.6,133711.0,59640.7,9305.4,292.4,125.8,65.9,31.9,86,23,4194,0
5057,894949.3,365971.5,335432.8,87996.8,5880.4,1162.2,421.9,174.7,65.2,236,235,8324,0
5058,399981.0,202377.3,114887.0,7445.2,656.6,114.9,24.9,12.0,6.5,174,108,1479,0
5059,1247040.8,309339.0,531527.2,301375.4,23057.5,1288.5,228.9,108.1,51.8,111,18,17836,0
5060,420470.9,201003.1,92240.6,14567.9,1347.8,174.2,58.1,25.9,14.9,275,18,1701,0
5061,1143534.7,583496.7,336732.0,73848.5,16020.5,4400.2,2133.7,1234.7,700.3,389,3,7697,0
5062,420783.6,198545.8,134824.3,17422.8,1573.8,197.3,51.7,17.6,10.3,73,0,2368,0
5063,1008396.8,471191.8,316634.1,118797.6,10323.1,856.9,315.5,137.8,76.2,306,143,9090,0
5064,260017.4,92854.2,78602.8,11578.7,2534.2,493.3,213.1,103.3,53.1,113,1,1484,0
5065,763255.6,243287.7,316223.2,112668.4,11435.9,1894.4,723.6,362.3,204.8,204,39,7884,0
5066,1055733.2,344680.0,425549.2,101494.5,6797.6,845.0,319.7,100.9,32.2,346,354,9966,0
5067,794083.0,380669.1,309305.3,16595.4,1373.0,353.5,228.8,113.9,81.2,183,123,5547,0
5068,193166.0,79110.3,57370.1,16396.1,3237.4,300.0,94.1,39.7,11.9,63,0,1485,0
5069,1314400.3,515628.1,392769.3,223132.8,42745.5,4551.1,1403.7,721.6,397.2,557,103,13423,0
5070,630859.6,197527.4,187577.2,84105.3,24362.9,839.6,241.7,130.0,55.8,225,39,5685,0
5071,594205.8,228474.6,162511.5,66288.3,16073.7,4008.8,1931.0,1171.6,540.4,250,16,5655,0
5072,878101.8,471341.1,243388.8,56673.8,12352.1,3559.6,1731.7,952.5,563.1,305,5,5273,0
5073,756767.4,335899.3,321461.7,29335.4,2097.4,96.4,30.4,8.8,1.8,100,160,5359,0
5074,867060.2,199598.3,276850.7,180896.6,54055.7,12043.0,3619.0,1835.0,1167.1,231,36,12901,0
5075,1704825.7,530359.6,598668.5,211508.8,122017.1,43483.4,9351.1,3945.7,1842.1,468,85,23122,0
5076,379902.1,97712.6,114002.1,37122.8,10307.2,3295.4,643.0,270.6,147.4,165,13,3393,0
5077,317788.4,69668.0,65381.3,45816.4,27143.6,4472.6,1457.9,921.7,544.4,45,0,3657,0
5078,664675.0,272013.9,290618.6,26736.3,1444.1,184.3,81.6,35.9,28.7,274,12,5489,0
5079,571455.8,242559.5,132284.1,48800.2,7976.9,2119.4,1068.1,662.5,398.8,144,25,3247,0
5080,960597.8,453883.4,285278.3,67899.9,9874.5,1421.3,635.8,251.4,109.8,408,66,6291,0
5081,383078.9,202123.8,70318.3,20641.8,1855.4,233.0,62.0,13.6,1.9,185,19,1416,0
5082,4560163.7,2171949.3,1611356.5,497861.9,56523.4,12799.9,5761.0,3193.3,1916.7,861,677,43529,1
5083,1077065.2,425205.7,481898.0,83211.3,6888.0,1328.8,570.2,278.0,113.4,283,188,10196,0
5084,2458550.4,899406.0,974041.7,301875.8,99211.4,18922.4,1458.4,223.1,118.1,458,390,30562,0
5085,991149.8,383668.4,423015.3,75016.7,11274.9,1081.2,377.8,174.7,79.2,472,285,8843,0
5086,973578.3,578078.8,272903.8,39258.8,5144.6,908.8,151.7,57.3,34.6,173,261,5380,0
5087,650081.7,257287.8,233631.3,43139.7,2437.6,205.7,49.4,12.2,3.2,387,198,4885,0
5088,798860.4,359921.5,242726.3,77081.9,11440.8,2487.2,1065.4,577.9,308.2,317,308,6300,0
5089,1277441.5,472937.3,520608.6,150633.7,6496.2,393.6,151.2,65.3,36.5,604,487,13362,0
5090,984779.7,485608.0,353877.3,70105.6,5999.1,551.4,128.3,42.5,9.2,143,111,7473,0
5091,1173498.2,595954.3,393289.6,71691.7,11414.0,2178.6,1070.8,477.5,251.6,96,404,7855,0
5092,2132002.5,1039854.7,673258.9,138409.1,23498.6,4408.6,2136.7,1216.4,741.0,505,341,13594,0
5093,270653.7,75290.2,77183.2,42234.4,8065.9,364.7,84.8,41.0,13.3,150,59,2330,0
5094,628506.4,282043.8,191641.2,38545.5,6866.6,1694.2,885.6,478.0,270.4,196,90,3554,0
5095,1175326.7,486331.1,499566.6,83056.3,9035.1,1100.7,195.3,85.9,57.8,288,183,10854,0
5096,1082242.9,515179.8,390332.5,91870.4,14177.0,2719.5,1231.6,797.8,487.3,182,160,9519,0
5097,342943.3,123872.8,93041.1,22663.1,5335.4,1178.2,522.5,249.9,119.5,129,1,2200,0
5098,204242.8,84960.8,61915.4,11839.0,1367.3,66.5,23.6,8.8,9.4,31,205,1202,0
5099,276274.6,92492.1,58047.1,10252.4,480.7,34.0,14.5,4.7,1.2,137,37,1138,0
5100,729816.8,267485.7,291314.6,44902.8,306.6,45.6,11.4,5.4,5.3,184,44,7034,0
5101,1040951.7,319973.1,371597.0,161259.9,51276.9,11898.1,3055.6,1508.9,750.8,179,11,14834,0
5102,859373.1,329380.8,344599.7,111569.1,10570.3,1212.1,496.3,276.7,102.3,124,282,8824,0
5103,410732.3,148820.1,151739.4,30712.3,5782.5,1226.2,497.1,257.4,100.1,177,20,3526,0
5104,1266270.4,658884.0,348354.4,125645.9,13422.1,2935.9,1494.1,855.0,469.8,311,403,10766,0
5105,988669.0,434384.0,348671.5,93944.8,17364.8,3320.2,1589.0,871.8,529.3,145,553,8240,0
5106,312012.8,83275.4,69011.7,50935.2,19044.5,2522.7,901.0,476.9,163.7,231,7,3485,0
5107,1124566.6,468943.2,497102.1,59545.7,5226.0,406.7,143.6,61.5,38.7,234,176,8916,0
5108,3053764.1,2360376.0,370445.1,110059.5,24578.4,3499.5,1357.0,677.7,302.4,155,1,9558,0
5109,163971.5,66565.7,50237.7,9369.2,1267.6,154.4,55.8,17.2,2.9,54,83,1042,0
5110,205483.8,84472.3,53839.1,8172.2,1957.9,540.8,277.6,138.9,77.5,146,0,1103,0
5111,1482577.6,520886.9,726630.6,140597.7,4822.2,410.0,156.1,68.9,32.6,475,338,15976,0
5112,779655.6,467596.6,180605.1,25346.3,2256.1,304.9,146.6,68.9,32.3,385,75,2768,0
5113,934717.2,393057.5,412260.2,56985.6,7200.7,584.4,203.7,88.4,43.2,74,242,8128,0
5114,719987.7,259902.3,233991.8,138683.1,8753.9,414.6,161.3,72.5,35.8,154,157,9147,0
5115,332887.0,142610.1,82247.6,41953.5,5956.0,490.0,192.7,105.4,40.4,81,138,2728,0
5116,415367.9,119555.7,149786.0,59256.3,6801.3,496.6,228.5,96.6,42.3,236,125,4819,0
5117,1641280.7,772159.4,588879.8,164555.1,14445.9,2829.9,1222.0,633.3,337.6,220,470,15288,0
5118,171371.3,50042.7,40905.2,22559.0,12476.5,1296.0,218.2,101.0,76.2,118,17,1748,0
5119,466180.5,195872.5,69924.1,55322.9,19139.8,1994.5,746.5,442.4,266.2,176,55,3579,0
5120,870218.2,357208.1,243642.9,134236.6,40403.8,7153.9,2752.6,1536.0,926.6,520,186,6116,0
5121,386108.1,130176.6,69463.6,34255.8,5627.3,1562.7,742.2,475.3,305.3,325,28,2380,0
5122,630387.6,293048.6,186023.7,54048.8,2790.7,409.5,224.0,117.4,63.9,480,154,4512,0
5123,956393.3,284848.8,239724.0,164412.7,24535.7,7493.9,2064.7,893.8,490.7,353,86,9170,0
5124,293908.6,80366.9,105328.2,29451.5,981.6,114.4,24.3,6.9,4.9,109,180,2859,0
5125,411816.4,214782.6,111654.0,19535.5,2732.5,596.7,243.8,121.6,63.1,131,77,2187,0
5126,440027.6,146405.7,139340.9,48845.0,7553.6,1947.3,1037.2,577.5,357.0,111,11,3571,0
5127,142457.4,28499.4,31991.0,15807.5,1445.5,307.0,175.0,112.4,78.6,59,1,1005,0
5128,245780.4,110812.8,72947.1,9781.9,1501.2,241.8,88.6,42.5,18.1,159,1,1205,0
5129,371018.2,149543.1,63733.8,12665.1,3133.1,907.9,455.3,210.8,107.0,133,11,1327,0
5130,564606.1,216714.3,179524.1,86881.7,21373.4,4187.2,1618.8,900.3,477.5,342,113,4203,0
5131,218222.6,96655.5,61634.6,11966.0,1710.2,319.5,134.2,44.1,10.4,45,53,1154,0
5132,246781.7,77911.2,68941.7,11152.0,498.6,45.0,11.6,4.4,4.2,274,41,1386,0
5133,245049.9,101039.6,61680.5,12006.6,1814.3,198.8,105.8,67.8,37.1,68,92,1165,0
5134,2190864.8,607848.3,720801.6,389852.9,192718.8,55327.0,11849.2,3788.7,1357.5,256,46,34394,0
5135,693005.0,361461.1,183946.5,53892.0,9653.4,1379.5,300.3,92.3,35.6,381,50,2953,0
5136,465065.8,147566.2,146248.3,51922.9,19560.9,4612.5,1454.0,733.4,400.0,148,4,4582,0
5137,303240.0,101726.1,90798.9,32304.0,9152.3,210.1,73.1,40.8,10.6,150,106,2720,0
5138,961157.7,483561.4,305818.8,56853.6,8643.9,1249.7,631.0,285.3,134.4,182,174,6019,0
5139,376260.3,150301.6,90885.8,57756.5,6224.9,760.8,321.0,180.7,93.7,116,118,3503,0
5140,849460.3,387079.2,253010.1,44269.6,5446.5,759.3,331.9,204.8,140.0,463,58,4975,0
5141,474905.2,226037.6,136274.8,46230.0,3668.9,139.8,54.6,25.8,11.6,184,158,3730,0
5142,401544.4,176923.8,106990.2,23218.7,4375.7,491.9,63.6,30.9,11.4,174,0,2386,0
5143,1128509.1,650273.3,287758.5,48741.0,4410.2,723.3,298.9,130.3,62.7,86,0,4371,0
5144,167637.5,49177.4,22723.0,24551.4,1664.0,108.5,35.4,27.7,28.3,126,39,1241,0
5145,273380.0,78496.0,83878.2,26636.5,35545.8,3997.0,62.8,36.9,27.0,121,49,3992,0
5146,1167264.0,578794.1,444637.2,69182.1,8667.6,1294.7,551.8,291.4,156.6,252,292,7830,0
5147,1065297.9,551707.8,264223.4,71835.6,13679.5,2907.1,1159.3,635.7,369.6,402,96,6135,0
5148,739925.6,260261.9,233542.6,87267.7,21331.1,5728.1,1876.9,1011.2,542.3,144,20,7124,0
5149,1024625.1,491543.2,375064.9,60301.1,13137.3,2588.2,1041.5,406.5,142.5,234,320,7107,0
5150,669413.9,287461.9,167750.9,55175.9,3658.9,841.2,487.0,245.3,141.1,364,147,4358,0
5151,153467.3,38297.7,44949.4,17965.4,8363.1,678.7,319.3,163.8,84.4,100,9,1539,0
5152,257644.3,109869.5,81424.8,6916.4,584.0,108.0,21.2,12.6,9.0,150,7,1328,0
5153,533205.2,216719.2,155815.6,49701.8,3436.8,382.4,141.3,89.7,49.1,295,85,4284,0
5154,471796.4,141201.5,106272.8,73952.3,35395.2,11159.2,3148.9,1373.8,634.0,180,27,5967,0
5155,349188.0,157651.3,89468.1,26834.8,3527.3,626.8,229.2,104.5,60.0,56,0,2248,0
5156,314421.6,136231.3,86741.9,10779.2,1593.9,548.8,281.2,155.2,74.2,164,15,1518,0
5157,1260171.3,577251.8,506229.1,99931.9,11375.5,859.6,294.4,188.8,103.0,288,293,10032,0
5158,290477.1,118157.3,45112.1,16588.1,1664.9,397.9,212.7,90.2,62.1,420,39,1102,0
5159,431754.2,189058.2,128173.8,50056.3,5783.4,1108.9,510.4,306.0,199.9,176,29,3714,0
5160,443750.6,202834.5,156070.3,17522.0,920.1,64.9,12.9,3.7,1.6,221,4,2661,0
5161,479191.2,156097.8,173021.2,46510.8,14128.4,3811.4,1277.4,565.0,271.0,59,0,4758,0
5162,683454.3,137028.9,75699.9,12845.7,1962.8,555.7,248.5,119.3,63.7,149,0,1238,0
5163,845580.2,329729.4,283254.6,101479.6,11007.3,1892.2,777.0,451.4,284.4,107,0,6878,0
5164,389518.0,180203.8,101961.7,21229.1,2766.9,448.8,152.1,41.3,8.4,111,1,1713,0
5165,1019682.0,547845.5,254112.8,80851.3,24481.7,4983.1,3137.2,1999.9,1261.4,255,187,6767,0
5166,218574.9,68182.3,51620.1,16630.9,3723.7,672.8,217.5,75.1,18.9,132,22,1215,0
5167,737506.6,324502.4,234578.8,73071.0,15291.7,3143.6,1363.4,630.5,305.6,288,174,5728,1
5168,459667.7,168356.7,144203.9,64747.7,8461.4,1751.4,768.7,440.7,298.3,71,0,3720,0
5169,334485.1,147239.9,95154.1,16415.0,2526.1,411.2,154.1,64.7,23.5,166,86,1741,0
5170,509283.4,257171.0,124460.0,30922.4,6501.3,1186.8,566.4,264.9,113.0,267,96,2611,0
5171,404682.9,159018.1,144390.9,36752.2,2248.3,192.8,52.5,20.7,14.2,122,0,3288,0
5172,211058.7,82828.7,63864.8,6648.5,496.6,50.2,11.7,3.7,3.2,49,0,1011,0
5173,394258.9,153166.8,96514.3,47458.4,14567.0,2534.8,412.0,141.4,73.9,123,0,2818,0
5174,348843.4,133957.3,93369.0,33441.5,6601.3,854.2,415.9,237.7,141.9,30,0,2521,0
5175,711721.0,249895.5,292046.1,98441.7,11782.7,125.0,29.4,14.7,11.4,297,101,8507,0
5176,1247075.0,594069.9,409145.5,141445.9,17291.5,1414.7,626.8,384.5,263.2,405,5,11293,0
5177,175554.0,45562.8,47457.8,18477.4,9279.1,2601.0,382.8,146.7,76.2,36,0,1621,0
5178,1618134.7,737873.3,650964.2,83205.8,7602.6,2224.5,1054.8,421.2,145.4,828,348,12666,0
5179,387274.6,141112.3,131834.9,30457.6,3308.6,513.1,185.4,86.2,27.8,230,17,2847,0
5180,169907.8,26629.7,14808.2,10404.4,5085.3,3267.8,3283.8,958.7,575.7,35,1,1261,0
5181,219269.5,36373.9,51522.3,25944.4,3821.7,906.8,193.5,87.1,63.9,49,0,1905,0
5182,308191.4,112673.6,102978.3,32657.6,2807.7,670.8,302.5,165.5,81.4,190,8,2705,0
5183,210702.5,63905.3,64103.6,28684.2,3956.5,673.8,130.4,50.4,25.7,15,0,1995,0
5184,223805.7,92881.4,57896.8,12475.8,1007.8,123.8,51.3,21.7,4.4,195,3,1250,0
5185,476321.4,158839.9,101769.1,57526.9,12802.8,1080.9,290.3,144.0,79.0,243,7,3845,0
5186,954794.1,492725.9,366440.2,43549.8,4143.7,289.9,103.7,50.3,21.8,195,60,5982,0
5187,554884.2,300467.7,119023.0,29617.8,3435.7,859.4,419.0,201.6,102.6,32,0,2199,0
5188,141707.6,26746.8,37580.8,12091.3,1380.6,322.8,155.9,84.8,45.7,7,0,1012,0
5189,141010.0,27295.1,34190.1,13133.6,1196.1,328.0,159.3,93.3,56.1,0,0,1058,0
5190,151358.9,24885.4,35376.9,14299.1,1233.7,336.2,145.8,87.4,42.6,8,0,1089,0
5191,417378.2,22775.0,26849.5,16008.3,2577.6,783.0,284.6,188.6,134.6,38,0,1073,0
5192,306530.7,106611.1,53948.5,22793.5,12418.4,7592.1,5098.2,4175.4,3330.5,58,0,2320,0
5193,710212.9,35356.2,32487.4,23802.1,3439.6,164.4,44.1,16.8,6.3,193,0,1475,0
5194,1031192.5,255276.9,65132.3,19751.0,6348.9,1235.2,435.4,266.9,202.2,698,65,1409,0
5195,1363377.5,490301.5,269267.8,117826.1,32166.5,6743.9,2753.1,1657.1,984.2,723,166,7675,0
5196,1197430.7,429422.9,247826.7,87328.9,18180.1,4515.2,1968.2,1109.1,802.6,612,139,6019,0
5197,2048861.2,542650.2,572690.2,359119.7,36159.7,5471.0,1570.9,842.8,422.1,592,25,22452,0
5198,2271418.3,673013.2,593742.4,356932.8,68999.4,13544.3,4239.2,1954.0,1229.4,1070,2,23355,0
5199,4997205.4,2224467.1,1331039.7,605706.8,66573.3,8356.8,2577.8,1331.6,759.6,2062,185,37573,0
5200,1858157.8,600209.1,439722.1,241473.5,32791.5,7853.1,1406.1,755.9,502.9,815,215,15830,0
5201,2948983.4,1230928.4,736583.2,320393.7,50131.2,9307.8,3494.2,2038.6,1209.9,1450,275,22938,0
5202,3599153.2,1399374.7,1173426.5,403287.9,42088.8,8015.8,2424.5,1236.1,1317.6,2015,119,28631,0
5203,1043441.9,339474.3,304563.4,133942.0,18099.1,2006.8,564.5,232.4,131.7,485,29,8307,0
5204,514952.2,166888.8,78653.6,24107.7,2439.3,406.5,133.4,71.5,39.0,158,0,1602,0
5205,2456243.3,1115175.8,777190.5,259135.0,24127.7,4396.4,1555.1,762.4,333.5,948,122,17815,0
5206,1308542.7,453003.0,395440.9,198843.8,20997.2,3123.1,1196.1,614.6,364.1,702,97,12094,0
5207,530201.7,154508.3,135166.0,59573.7,4239.0,326.9,149.9,72.2,27.1,272,48,3988,0
5208,450130.1,167680.1,68471.1,12162.0,1246.9,247.1,130.0,67.2,57.5,353,16,1183,0
5209,266069.5,64991.0,43195.9,30396.3,1047.1,230.0,137.6,75.1,40.2,129,1,1642,0
5210,1398186.9,458194.4,326265.4,163059.0,13038.4,1853.4,646.8,305.8,160.9,979,91,10181,0
5211,274598.9,90061.3,56095.8,24993.7,1416.3,131.2,60.6,33.7,20.8,166,12,1410,0
5212,1445816.8,501459.0,436546.6,210253.7,19985.7,3882.2,1442.0,629.3,310.5,897,69,12949,0
5213,3556078.1,2132904.2,723987.7,256203.5,32263.0,10018.8,5289.1,3179.0,1890.7,1350,394,18755,0
5214,422898.9,144488.3,94847.4,50024.2,4533.1,853.8,259.5,158.3,87.5,250,11,3075,0
5215,857040.4,307615.3,161729.8,36810.0,4398.9,955.6,411.3,258.8,130.2,525,115,3420,0
5216,379909.1,94264.0,82576.6,19734.5,2343.4,204.2,90.4,53.1,26.9,184,1,1501,0
5217,2121886.3,651306.3,808267.0,191130.2,4051.3,474.3,193.7,99.4,55.0,2026,282,15837,0
5218,749502.8,326396.1,223394.3,26449.2,1315.8,111.6,49.5,28.6,21.9,563,23,3660,0
5219,381239.1,112956.8,77782.2,40923.5,1899.0,334.5,158.2,72.4,34.2,261,17,2580,0
5220,3053018.8,864798.2,1654264.1,141945.7,6718.3,797.1,349.7,182.9,108.9,1884,323,30716,0
5221,762847.2,245025.9,191305.6,137409.9,3458.1,285.4,110.9,60.2,34.3,488,57,7393,0
5222,2739071.9,1407197.6,669062.6,220777.1,64269.6,7183.1,2058.1,860.9,349.2,1410,87,15668,0
5223,2745203.6,1152517.4,932257.0,347796.1,17345.3,1065.9,313.3,183.7,242.7,796,135,25629,0
5224,1402350.9,471002.4,549010.4,119740.2,28743.0,757.2,316.6,170.5,90.2,1129,87,12705,0
5225,436277.7,150966.0,97393.3,21922.2,1545.9,247.7,103.9,55.0,21.5,305,41,2156,0
5226,473961.3,162029.8,90615.5,54841.1,8574.3,853.6,254.5,108.7,51.2,140,0,3328,0
5227,1343507.8,555939.5,357785.7,96399.9,11906.9,2628.4,1020.6,545.9,300.3,679,437,8594,0
5228,1348817.2,415092.1,532939.6,147744.3,11383.7,1562.8,573.5,273.4,130.0,368,9,12619,0
5229,1301188.9,580966.3,303777.7,97826.1,17828.2,4575.0,2368.1,1480.0,901.3,662,176,7208,0
5230,659326.7,186639.6,129275.6,61728.8,3248.8,422.3,155.5,84.6,47.4,293,14,3718,0
5231,500056.7,193704.3,129271.6,35570.6,4412.8,712.4,260.8,139.5,86.6,245,67,2912,0
5232,808598.7,387954.2,191217.0,45684.6,2996.9,498.5,214.5,105.0,54.5,641,38,3974,0
5233,2439253.0,841334.0,863176.0,402767.4,22232.9,1431.6,489.8,187.9,61.0,934,38,24598,0
5234,1990839.0,578901.9,844242.9,248889.7,29291.0,7240.4,3107.4,1306.8,567.2,1917,158,20148,0
5235,1941953.4,910332.2,610069.7,162414.4,20217.2,1451.3,448.7,232.3,121.1,1137,62,12222,0
5236,1372308.9,465820.1,693257.5,70010.1,2647.2,380.5,187.8,72.5,37.2,579,8,12637,0
5237,482952.8,188329.7,122199.3,49567.8,5547.8,1200.0,493.5,269.2,145.3,288,10,3257,0
5238,550043.4,191184.1,188156.6,73010.3,4635.2,266.7,83.5,29.2,18.6,265,24,4874,0
5239,522295.5,182674.2,139418.1,60908.8,4148.1,587.7,193.0,76.8,19.8,257,1,3800,0
5240,1263522.4,400528.7,397987.4,283486.9,5161.1,767.1,360.5,223.3,121.6,467,82,15551,0
5241,2709566.4,1282667.3,768981.5,280596.7,21898.8,3593.5,1462.1,632.2,334.6,1455,195,18798,0
5242,647664.0,408954.0,90587.2,15575.6,1963.3,544.6,309.6,151.5,232.0,270,255,1425,0
5243,1373261.9,493397.1,398974.7,223576.0,25608.7,2382.7,453.8,138.3,32.5,867,11,13080,0
5244,403828.4,113709.1,107043.4,79767.2,10505.5,1507.7,253.2,83.7,25.0,209,3,4314,0
5245,1606908.2,585926.9,573707.9,249409.6,19493.0,2630.1,1256.2,568.4,262.1,640,368,16295,0
5246,464472.1,135908.4,174254.0,30906.2,1020.8,99.6,40.1,24.0,6.7,447,3,3278,0
5247,2880181.3,1459825.3,857972.0,189026.6,15580.2,1672.5,585.8,213.8,54.5,1413,337,18455,0
5248,1266111.2,399104.8,415364.1,236843.5,12651.2,1179.1,346.9,172.2,63.3,652,87,13427,0
5249,359999.4,114486.5,112254.7,20623.2,1929.6,430.0,187.3,108.0,48.3,348,16,2147,0
5250,996494.9,470549.4,350202.3,48908.0,2582.2,511.7,252.6,103.7,32.7,629,114,6202,0
5251,1030826.0,485912.2,288254.4,78327.7,3212.2,307.2,140.9,61.1,38.2,516,125,6899,0
5252,962186.0,300466.1,417287.3,86841.6,7621.0,941.5,282.0,121.4,77.7,411,14,8607,0
5253,1166450.7,332830.7,480532.2,87506.3,3337.3,492.4,218.0,116.7,55.4,342,9,10247,0
5254,222452.6,71956.6,48379.4,23414.7,2433.9,202.3,68.6,29.7,17.2,96,0,1345,0
5255,2669898.7,1128828.6,993990.4,256644.5,14929.8,1332.0,346.3,81.6,26.6,2091,199,18359,0
5256,577125.7,268123.5,169836.6,37503.3,2682.3,113.0,33.0,16.6,4.7,269,15,2504,0
5257,1530986.8,582817.1,674385.1,93518.4,3767.7,364.2,121.9,45.6,19.6,727,178,13349,0
5258,4129059.1,1308430.4,1875186.2,570316.8,27349.1,2764.5,1028.8,483.2,180.1,1258,508,47830,0
5259,270931.5,92089.6,77006.3,17394.5,1538.9,159.5,15.8,12.1,6.9,53,0,1332,0
5260,768433.4,294352.8,285807.3,78415.8,2289.7,174.2,79.6,37.9,17.6,341,101,6809,0
5261,1241931.1,406255.5,506736.1,151307.9,3667.9,381.2,150.7,60.5,26.7,466,107,13238,0
5262,513122.0,157755.1,155280.4,87468.9,3589.9,342.9,120.5,55.8,18.0,239,33,5083,0
5263,1020374.7,355479.8,408216.3,91763.6,7163.2,723.9,268.7,109.4,51.0,629,84,8492,0
5264,543734.4,226188.7,149985.1,41708.6,2007.6,202.0,106.5,54.2,37.4,293,7,3435,0
5265,1148515.0,512809.1,345922.2,66840.9,4076.9,372.7,118.6,43.1,9.5,792,221,5888,0
5266,439038.3,133235.6,139650.5,26577.4,1779.2,188.8,67.2,34.0,16.9,364,60,2609,0
5267,2967673.7,1104464.5,1182755.1,438980.0,23227.7,1125.5,285.0,103.5,28.7,1272,471,32942,0
5268,344576.7,109853.8,76808.0,52775.3,817.2,166.4,69.1,40.8,18.3,180,31,2976,0
5269,784686.2,201030.6,244678.6,169730.3,5147.7,252.2,51.2,21.2,7.0,262,151,9123,0
5270,1986793.0,755441.5,697880.9,171779.8,21121.7,2518.0,745.6,286.9,135.5,859,143,14407,0
5271,3007289.6,1494194.2,869631.0,252292.8,29701.0,3599.8,1333.1,673.9,340.8,1775,80,18423,0
5272,544502.2,140554.8,96832.5,22708.8,1493.6,233.3,92.0,47.0,20.1,246,18,2035,0
5273,457091.2,86076.8,156847.9,100169.1,2072.1,125.0,38.5,13.1,5.3,289,12,6129,0
5274,1540007.1,668218.4,497422.4,140644.4,8787.1,1471.7,641.3,360.9,177.2,1133,170,11684,0
5275,579238.2,183343.2,240802.1,44267.7,2468.3,202.5,61.6,21.1,12.4,451,80,4753,0
5276,1359339.6,527444.3,442236.7,153140.5,8121.1,1370.4,625.3,308.1,159.9,675,49,11599,0
5277,830805.2,281588.7,276547.1,116768.7,6943.5,1283.4,635.8,288.0,91.2,524,198,7419,0
5278,894862.6,457540.3,238389.3,73781.0,6610.6,875.1,232.8,68.4,17.5,175,5,5769,0
5279,696225.0,334957.2,169713.2,38796.6,4025.4,1133.6,544.6,289.4,151.2,271,118,3765,0
5280,510859.0,223541.0,106228.1,33776.0,6038.3,934.1,241.8,156.3,69.6,238,160,2945,0
5281,1689796.4,636665.3,531363.5,195162.4,18396.0,1782.2,484.8,208.2,91.1,923,206,13985,0
5282,310582.9,117364.1,85044.9,30516.3,3163.8,506.1,221.2,87.1,39.6,294,16,2100,0
5283,755374.7,317914.7,248683.6,24037.2,1058.9,53.3,21.7,5.7,2.3,647,21,3741,0
5284,636445.7,283461.5,176608.3,50787.0,4204.2,630.0,261.2,145.0,92.4,410,60,4283,0
5285,277710.0,128197.0,50419.8,11261.1,710.8,63.8,24.7,14.0,4.8,233,14,1066,0
5286,1960350.5,1021307.5,565263.1,182927.5,13331.6,1542.6,552.5,229.6,91.0,923,22,14344,0
5287,904368.3,297128.0,323232.1,104634.5,14430.6,979.6,70.3,27.0,12.1,459,44,7377,0
5288,1859485.3,763398.3,664618.2,239848.8,18592.3,1419.9,414.0,202.1,69.6,582,12,14836,0
